Longitude,Latitude,Depth,Observed Count,Smoothed Rate,b-value
-79.50000,10.50000,15.000,0.00000e+00,2.69914e+00,1.0000
-78.50000,10.50000,15.000,4.36079e+01,2.75107e+00,1.0000
-77.50000,10.50000,15.000,0.00000e+00,2.77742e+00,1.0000
-76.50000,10.50000,15.000,0.00000e+00,2.68175e+00,1.0000
-75.50000,10.50000,15.000,4.36079e+01,2.49273e+00,1.0000
-74.50000,10.50000,15.000,1.74431e+02,2.40780e+00,1.0000
-73.50000,10.50000,15.000,3.05255e+02,2.51522e+00,1.0000
-72.50000,10.50000,15.000,3.48863e+02,2.61119e+00,1.0000
-71.50000,10.50000,15.000,1.30824e+02,2.67068e+00,1.0000
-70.50000,10.50000,15.000,6.10510e+02,2.75897e+00,1.0000
-69.50000,10.50000,15.000,1.48267e+03,2.74747e+00,1.0000
-68.50000,10.50000,15.000,3.48863e+02,2.61099e+00,1.0000
-67.50000,10.50000,15.000,6.97726e+02,2.49350e+00,1.0000
-66.50000,10.50000,15.000,1.30824e+02,2.42802e+00,1.0000
-65.50000,10.50000,15.000,6.10510e+02,2.44787e+00,1.0000
-64.50000,10.50000,15.000,5.23294e+02,2.57401e+00,1.0000
-63.50000,10.50000,15.000,1.70071e+03,2.78877e+00,1.0000
-62.50000,10.50000,15.000,1.91875e+03,2.98859e+00,1.0000
-61.50000,10.50000,15.000,3.00894e+03,3.10947e+00,1.0000
-60.50000,10.50000,15.000,1.91875e+03,3.10383e+00,1.0000
-59.50000,10.50000,15.000,1.17741e+03,2.91990e+00,1.0000
-58.50000,10.50000,15.000,1.74431e+02,2.55241e+00,1.0000
-57.50000,10.50000,15.000,0.00000e+00,2.05717e+00,1.0000
-56.50000,10.50000,15.000,0.00000e+00,1.50915e+00,1.0000
-55.50000,10.50000,15.000,4.36079e+01,1.06663e+00,1.0000
-54.50000,10.50000,15.000,0.00000e+00,9.39079e-01,1.0000
-53.50000,10.50000,15.000,4.36079e+01,8.77087e-01,1.0000
-52.50000,10.50000,15.000,0.00000e+00,6.08302e-01,1.0000
-51.50000,10.50000,15.000,0.00000e+00,5.68068e-01,1.0000
-50.50000,10.50000,15.000,0.00000e+00,1.04389e+00,1.0000
-49.50000,10.50000,15.000,0.00000e+00,1.58179e+00,1.0000
-48.50000,10.50000,15.000,4.36079e+01,2.11832e+00,1.0000
-47.50000,10.50000,15.000,8.72157e+01,2.60602e+00,1.0000
-46.50000,10.50000,15.000,1.35184e+03,2.86709e+00,1.0000
-45.50000,10.50000,15.000,8.28549e+02,2.86702e+00,1.0000
-44.50000,10.50000,15.000,1.30824e+02,2.75003e+00,1.0000
-43.50000,10.50000,15.000,1.00298e+03,2.63773e+00,1.0000
-42.50000,10.50000,15.000,6.97726e+02,2.55460e+00,1.0000
-41.50000,10.50000,15.000,1.04659e+03,2.58932e+00,1.0000
-40.50000,10.50000,15.000,6.97726e+02,2.63237e+00,1.0000
-39.50000,10.50000,15.000,4.36079e+01,2.53310e+00,1.0000
-38.50000,10.50000,15.000,0.00000e+00,2.29347e+00,1.0000
-37.50000,10.50000,15.000,0.00000e+00,1.95462e+00,1.0000
-36.50000,10.50000,15.000,0.00000e+00,1.60339e+00,1.0000
-35.50000,10.50000,15.000,0.00000e+00,1.45253e+00,1.0000
-34.50000,10.50000,15.000,0.00000e+00,1.43850e+00,1.0000
-33.50000,10.50000,15.000,0.00000e+00,1.19531e+00,1.0000
-32.50000,10.50000,15.000,0.00000e+00,6.19641e-01,1.0000
-31.50000,10.50000,15.000,0.00000e+00,-2.28642e-01,1.0000
-30.50000,10.50000,15.000,0.00000e+00,-1.27458e+00,1.0000
-79.50000,9.50000,15.000,2.18039e+02,2.73664e+00,1.0000
-78.50000,9.50000,15.000,3.92471e+02,2.78647e+00,1.0000
-77.50000,9.50000,15.000,4.79686e+02,2.81005e+00,1.0000
-76.50000,9.50000,15.000,1.30824e+02,2.71589e+00,1.0000
-75.50000,9.50000,15.000,0.00000e+00,2.53013e+00,1.0000
-74.50000,9.50000,15.000,1.30824e+02,2.43937e+00,1.0000
-73.50000,9.50000,15.000,3.92471e+02,2.54419e+00,1.0000
-72.50000,9.50000,15.000,1.74431e+02,2.64362e+00,1.0000
-71.50000,9.50000,15.000,2.61647e+02,2.69241e+00,1.0000
-70.50000,9.50000,15.000,1.56988e+03,2.76339e+00,1.0000
-69.50000,9.50000,15.000,1.39545e+03,2.74750e+00,1.0000
-68.50000,9.50000,15.000,1.74431e+02,2.63339e+00,1.0000
-67.50000,9.50000,15.000,0.00000e+00,2.55694e+00,1.0000
-66.50000,9.50000,15.000,0.00000e+00,2.51827e+00,1.0000
-65.50000,9.50000,15.000,0.00000e+00,2.53494e+00,1.0000
-64.50000,9.50000,15.000,0.00000e+00,2.62519e+00,1.0000
-63.50000,9.50000,15.000,1.30824e+02,2.80522e+00,1.0000
-62.50000,9.50000,15.000,8.72157e+02,2.99143e+00,1.0000
-61.50000,9.50000,15.000,8.72157e+02,3.08819e+00,1.0000
-60.50000,9.50000,15.000,1.35184e+03,3.04622e+00,1.0000
-59.50000,9.50000,15.000,4.36079e+02,2.82963e+00,1.0000
-58.50000,9.50000,15.000,4.36079e+01,2.43238e+00,1.0000
-57.50000,9.50000,15.000,8.72157e+01,1.90725e+00,1.0000
-56.50000,9.50000,15.000,0.00000e+00,1.34922e+00,1.0000
-55.50000,9.50000,15.000,0.00000e+00,9.92748e-01,1.0000
-54.50000,9.50000,15.000,0.00000e+00,9.85858e-01,1.0000
-53.50000,9.50000,15.000,0.00000e+00,9.34717e-01,1.0000
-52.50000,9.50000,15.000,0.00000e+00,6.20533e-01,1.0000
-51.50000,9.50000,15.000,0.00000e+00,3.62767e-01,1.0000
-50.50000,9.50000,15.000,0.00000e+00,8.78973e-01,1.0000
-49.50000,9.50000,15.000,0.00000e+00,1.55989e+00,1.0000
-48.50000,9.50000,15.000,2.61647e+02,2.16672e+00,1.0000
-47.50000,9.50000,15.000,3.92471e+02,2.66944e+00,1.0000
-46.50000,9.50000,15.000,2.66008e+03,2.89452e+00,1.0000
-45.50000,9.50000,15.000,2.18039e+02,2.78683e+00,1.0000
-44.50000,9.50000,15.000,0.00000e+00,2.51736e+00,1.0000
-43.50000,9.50000,15.000,0.00000e+00,2.39183e+00,1.0000
-42.50000,9.50000,15.000,4.36079e+01,2.41057e+00,1.0000
-41.50000,9.50000,15.000,4.36079e+01,2.57865e+00,1.0000
-40.50000,9.50000,15.000,1.17741e+03,2.76448e+00,1.0000
-39.50000,9.50000,15.000,1.30824e+02,2.80688e+00,1.0000
-38.50000,9.50000,15.000,8.72157e+01,2.68044e+00,1.0000
-37.50000,9.50000,15.000,0.00000e+00,2.44405e+00,1.0000
-36.50000,9.50000,15.000,0.00000e+00,2.22650e+00,1.0000
-35.50000,9.50000,15.000,0.00000e+00,2.14494e+00,1.0000
-34.50000,9.50000,15.000,4.36079e+01,2.13663e+00,1.0000
-33.50000,9.50000,15.000,0.00000e+00,1.92284e+00,1.0000
-32.50000,9.50000,15.000,0.00000e+00,1.40973e+00,1.0000
-31.50000,9.50000,15.000,0.00000e+00,6.39274e-01,1.0000
-30.50000,9.50000,15.000,0.00000e+00,-2.92139e-01,1.0000
-79.50000,8.50000,15.000,3.92471e+02,2.77209e+00,1.0000
-78.50000,8.50000,15.000,6.54118e+02,2.81797e+00,1.0000
-77.50000,8.50000,15.000,6.97726e+02,2.83560e+00,1.0000
-76.50000,8.50000,15.000,3.92471e+02,2.73997e+00,1.0000
-75.50000,8.50000,15.000,1.30824e+02,2.55650e+00,1.0000
-74.50000,8.50000,15.000,3.05255e+02,2.46100e+00,1.0000
-73.50000,8.50000,15.000,3.05255e+02,2.56208e+00,1.0000
-72.50000,8.50000,15.000,3.05255e+02,2.66247e+00,1.0000
-71.50000,8.50000,15.000,8.28549e+02,2.69843e+00,1.0000
-70.50000,8.50000,15.000,9.59373e+02,2.75016e+00,1.0000
-69.50000,8.50000,15.000,1.30824e+02,2.72933e+00,1.0000
-68.50000,8.50000,15.000,1.74431e+02,2.63980e+00,1.0000
-67.50000,8.50000,15.000,3.05255e+02,2.60356e+00,1.0000
-66.50000,8.50000,15.000,1.74431e+02,2.58911e+00,1.0000
-65.50000,8.50000,15.000,5.23294e+02,2.60371e+00,1.0000
-64.50000,8.50000,15.000,1.30824e+02,2.66062e+00,1.0000
-63.50000,8.50000,15.000,3.48863e+02,2.79233e+00,1.0000
-62.50000,8.50000,15.000,1.56988e+03,2.95259e+00,1.0000
-61.50000,8.50000,15.000,2.48565e+03,3.02235e+00,1.0000
-60.50000,8.50000,15.000,1.26463e+03,2.94280e+00,1.0000
-59.50000,8.50000,15.000,3.05255e+02,2.68964e+00,1.0000
-58.50000,8.50000,15.000,0.00000e+00,2.25878e+00,1.0000
-57.50000,8.50000,15.000,0.00000e+00,1.70114e+00,1.0000
-56.50000,8.50000,15.000,0.00000e+00,1.14081e+00,1.0000
-55.50000,8.50000,15.000,0.00000e+00,8.97356e-01,1.0000
-54.50000,8.50000,15.000,4.36079e+01,9.88995e-01,1.0000
-53.50000,8.50000,15.000,0.00000e+00,9.55332e-01,1.0000
-52.50000,8.50000,15.000,0.00000e+00,6.26801e-01,1.0000
-51.50000,8.50000,15.000,0.00000e+00,1.80272e-01,1.0000
-50.50000,8.50000,15.000,0.00000e+00,6.82133e-01,1.0000
-49.50000,8.50000,15.000,0.00000e+00,1.45704e+00,1.0000
-48.50000,8.50000,15.000,0.00000e+00,2.09944e+00,1.0000
-47.50000,8.50000,15.000,4.36079e+01,2.61523e+00,1.0000
-46.50000,8.50000,15.000,1.61349e+03,2.82949e+00,1.0000
-45.50000,8.50000,15.000,0.00000e+00,2.67147e+00,1.0000
-44.50000,8.50000,15.000,8.72157e+01,2.26444e+00,1.0000
-43.50000,8.50000,15.000,0.00000e+00,2.02248e+00,1.0000
-42.50000,8.50000,15.000,4.36079e+01,2.10318e+00,1.0000
-41.50000,8.50000,15.000,8.72157e+01,2.42057e+00,1.0000
-40.50000,8.50000,15.000,6.54118e+02,2.74376e+00,1.0000
-39.50000,8.50000,15.000,3.22698e+03,2.88775e+00,1.0000
-38.50000,8.50000,15.000,1.74431e+03,2.83774e+00,1.0000
-37.50000,8.50000,15.000,4.36079e+02,2.70433e+00,1.0000
-36.50000,8.50000,15.000,4.36079e+01,2.60724e+00,1.0000
-35.50000,8.50000,15.000,4.36079e+01,2.58148e+00,1.0000
-34.50000,8.50000,15.000,1.30824e+02,2.59275e+00,1.0000
-33.50000,8.50000,15.000,0.00000e+00,2.41601e+00,1.0000
-32.50000,8.50000,15.000,0.00000e+00,1.96882e+00,1.0000
-31.50000,8.50000,15.000,0.00000e+00,1.28921e+00,1.0000
-30.50000,8.50000,15.000,0.00000e+00,4.93039e-01,1.0000
-79.50000,7.50000,15.000,1.13380e+03,2.80510e+00,1.0000
-78.50000,7.50000,15.000,1.17741e+03,2.84543e+00,1.0000
-77.50000,7.50000,15.000,2.92173e+03,2.85376e+00,1.0000
-76.50000,7.50000,15.000,2.22400e+03,2.75292e+00,1.0000
-75.50000,7.50000,15.000,5.66902e+02,2.56975e+00,1.0000
-74.50000,7.50000,15.000,1.30824e+02,2.46951e+00,1.0000
-73.50000,7.50000,15.000,2.61647e+02,2.56472e+00,1.0000
-72.50000,7.50000,15.000,2.18039e+03,2.66264e+00,1.0000
-71.50000,7.50000,15.000,4.36079e+02,2.68360e+00,1.0000
-70.50000,7.50000,15.000,3.48863e+02,2.71477e+00,1.0000
-69.50000,7.50000,15.000,3.92471e+02,2.68863e+00,1.0000
-68.50000,7.50000,15.000,3.05255e+02,2.62276e+00,1.0000
-67.50000,7.50000,15.000,1.13380e+03,2.62037e+00,1.0000
-66.50000,7.50000,15.000,2.61647e+02,2.62468e+00,1.0000
-65.50000,7.50000,15.000,6.97726e+02,2.63820e+00,1.0000
-64.50000,7.50000,15.000,4.79686e+02,2.66860e+00,1.0000
-63.50000,7.50000,15.000,6.97726e+02,2.74540e+00,1.0000
-62.50000,7.50000,15.000,1.04659e+03,2.86558e+00,1.0000
-61.50000,7.50000,15.000,1.00298e+03,2.90287e+00,1.0000
-60.50000,7.50000,15.000,2.18039e+02,2.78416e+00,1.0000
-59.50000,7.50000,15.000,8.72157e+01,2.49216e+00,1.0000
-58.50000,7.50000,15.000,4.36079e+01,2.02885e+00,1.0000
-57.50000,7.50000,15.000,0.00000e+00,1.44947e+00,1.0000
-56.50000,7.50000,15.000,0.00000e+00,9.26137e-01,1.0000
-55.50000,7.50000,15.000,0.00000e+00,8.22447e-01,1.0000
-54.50000,7.50000,15.000,0.00000e+00,9.52655e-01,1.0000
-53.50000,7.50000,15.000,4.36079e+01,9.39467e-01,1.0000
-52.50000,7.50000,15.000,0.00000e+00,6.48287e-01,1.0000
-51.50000,7.50000,15.000,0.00000e+00,2.26316e-01,1.0000
-50.50000,7.50000,15.000,0.00000e+00,5.48233e-01,1.0000
-49.50000,7.50000,15.000,0.00000e+00,1.31526e+00,1.0000
-48.50000,7.50000,15.000,0.00000e+00,1.94611e+00,1.0000
-47.50000,7.50000,15.000,8.72157e+01,2.46706e+00,1.0000
-46.50000,7.50000,15.000,5.66902e+02,2.70445e+00,1.0000
-45.50000,7.50000,15.000,0.00000e+00,2.58668e+00,1.0000
-44.50000,7.50000,15.000,0.00000e+00,2.16603e+00,1.0000
-43.50000,7.50000,15.000,0.00000e+00,1.66271e+00,1.0000
-42.50000,7.50000,15.000,0.00000e+00,1.65952e+00,1.0000
-41.50000,7.50000,15.000,0.00000e+00,2.11000e+00,1.0000
-40.50000,7.50000,15.000,0.00000e+00,2.52853e+00,1.0000
-39.50000,7.50000,15.000,4.36079e+01,2.73491e+00,1.0000
-38.50000,7.50000,15.000,3.05255e+02,2.75102e+00,1.0000
-37.50000,7.50000,15.000,1.09020e+03,2.72682e+00,1.0000
-36.50000,7.50000,15.000,1.87514e+03,2.72156e+00,1.0000
-35.50000,7.50000,15.000,7.84941e+02,2.73331e+00,1.0000
-34.50000,7.50000,15.000,2.39843e+03,2.77383e+00,1.0000
-33.50000,7.50000,15.000,5.66902e+02,2.66042e+00,1.0000
-32.50000,7.50000,15.000,4.36079e+01,2.33382e+00,1.0000
-31.50000,7.50000,15.000,0.00000e+00,1.82316e+00,1.0000
-30.50000,7.50000,15.000,0.00000e+00,1.21372e+00,1.0000
-79.50000,6.50000,15.000,4.36079e+02,2.83518e+00,1.0000
-78.50000,6.50000,15.000,8.28549e+02,2.86882e+00,1.0000
-77.50000,6.50000,15.000,2.26761e+03,2.86459e+00,1.0000
-76.50000,6.50000,15.000,1.91875e+03,2.75410e+00,1.0000
-75.50000,6.50000,15.000,1.13380e+03,2.56814e+00,1.0000
-74.50000,6.50000,15.000,5.66902e+02,2.46208e+00,1.0000
-73.50000,6.50000,15.000,8.28549e+02,2.54822e+00,1.0000
-72.50000,6.50000,15.000,8.28549e+02,2.63963e+00,1.0000
-71.50000,6.50000,15.000,6.97726e+02,2.64335e+00,1.0000
-70.50000,6.50000,15.000,1.22102e+03,2.65315e+00,1.0000
-69.50000,6.50000,15.000,7.41334e+02,2.62106e+00,1.0000
-68.50000,6.50000,15.000,1.00298e+03,2.57428e+00,1.0000
-67.50000,6.50000,15.000,1.35184e+03,2.59571e+00,1.0000
-66.50000,6.50000,15.000,1.78792e+03,2.61204e+00,1.0000
-65.50000,6.50000,15.000,1.00298e+03,2.62411e+00,1.0000
-64.50000,6.50000,15.000,1.78792e+03,2.63438e+00,1.0000
-63.50000,6.50000,15.000,3.92471e+02,2.65738e+00,1.0000
-62.50000,6.50000,15.000,4.36079e+02,2.72556e+00,1.0000
-61.50000,6.50000,15.000,8.72157e+01,2.72314e+00,1.0000
-60.50000,6.50000,15.000,4.36079e+01,2.56275e+00,1.0000
-59.50000,6.50000,15.000,0.00000e+00,2.23153e+00,1.0000
-58.50000,6.50000,15.000,0.00000e+00,1.74735e+00,1.0000
-57.50000,6.50000,15.000,0.00000e+00,1.19408e+00,1.0000
-56.50000,6.50000,15.000,0.00000e+00,7.95224e-01,1.0000
-55.50000,6.50000,15.000,0.00000e+00,7.98432e-01,1.0000
-54.50000,6.50000,15.000,0.00000e+00,8.95687e-01,1.0000
-53.50000,6.50000,15.000,0.00000e+00,8.98455e-01,1.0000
-52.50000,6.50000,15.000,0.00000e+00,6.94735e-01,1.0000
-51.50000,6.50000,15.000,0.00000e+00,4.62381e-01,1.0000
-50.50000,6.50000,15.000,0.00000e+00,5.94901e-01,1.0000
-49.50000,6.50000,15.000,0.00000e+00,1.23826e+00,1.0000
-48.50000,6.50000,15.000,8.72157e+01,1.79103e+00,1.0000
-47.50000,6.50000,15.000,0.00000e+00,2.29975e+00,1.0000
-46.50000,6.50000,15.000,5.23294e+02,2.61891e+00,1.0000
-45.50000,6.50000,15.000,3.48863e+02,2.63881e+00,1.0000
-44.50000,6.50000,15.000,0.00000e+00,2.32796e+00,1.0000
-43.50000,6.50000,15.000,0.00000e+00,1.69199e+00,1.0000
-42.50000,6.50000,15.000,0.00000e+00,1.19661e+00,1.0000
-41.50000,6.50000,15.000,0.00000e+00,1.62135e+00,1.0000
-40.50000,6.50000,15.000,0.00000e+00,2.08998e+00,1.0000
-39.50000,6.50000,15.000,4.36079e+01,2.33924e+00,1.0000
-38.50000,6.50000,15.000,0.00000e+00,2.42652e+00,1.0000
-37.50000,6.50000,15.000,4.36079e+01,2.50354e+00,1.0000
-36.50000,6.50000,15.000,4.36079e+01,2.55686e+00,1.0000
-35.50000,6.50000,15.000,4.36079e+01,2.59724e+00,1.0000
-34.50000,6.50000,15.000,1.74431e+02,2.69357e+00,1.0000
-33.50000,6.50000,15.000,9.59373e+02,2.71870e+00,1.0000
-32.50000,6.50000,15.000,0.00000e+00,2.60922e+00,1.0000
-31.50000,6.50000,15.000,0.00000e+00,2.29661e+00,1.0000
-30.50000,6.50000,15.000,0.00000e+00,1.81662e+00,1.0000
-79.50000,5.50000,15.000,4.79686e+02,2.86179e+00,1.0000
-78.50000,5.50000,15.000,9.15765e+02,2.88814e+00,1.0000
-77.50000,5.50000,15.000,1.30824e+03,2.86857e+00,1.0000
-76.50000,5.50000,15.000,8.72157e+01,2.74355e+00,1.0000
-75.50000,5.50000,15.000,1.30824e+02,2.55065e+00,1.0000
-74.50000,5.50000,15.000,2.61647e+02,2.43652e+00,1.0000
-73.50000,5.50000,15.000,2.18039e+02,2.50940e+00,1.0000
-72.50000,5.50000,15.000,9.15765e+02,2.58989e+00,1.0000
-71.50000,5.50000,15.000,8.72157e+01,2.57416e+00,1.0000
-70.50000,5.50000,15.000,3.92471e+02,2.56203e+00,1.0000
-69.50000,5.50000,15.000,2.18039e+02,2.52258e+00,1.0000
-68.50000,5.50000,15.000,1.74431e+02,2.48720e+00,1.0000
-67.50000,5.50000,15.000,0.00000e+00,2.52117e+00,1.0000
-66.50000,5.50000,15.000,8.72157e+01,2.54285e+00,1.0000
-65.50000,5.50000,15.000,2.18039e+02,2.55202e+00,1.0000
-64.50000,5.50000,15.000,2.18039e+02,2.54557e+00,1.0000
-63.50000,5.50000,15.000,2.18039e+02,2.52016e+00,1.0000
-62.50000,5.50000,15.000,1.30824e+02,2.52947e+00,1.0000
-61.50000,5.50000,15.000,4.36079e+01,2.47969e+00,1.0000
-60.50000,5.50000,15.000,0.00000e+00,2.27382e+00,1.0000
-59.50000,5.50000,15.000,0.00000e+00,1.90569e+00,1.0000
-58.50000,5.50000,15.000,0.00000e+00,1.43699e+00,1.0000
-57.50000,5.50000,15.000,0.00000e+00,1.01128e+00,1.0000
-56.50000,5.50000,15.000,0.00000e+00,7.60571e-01,1.0000
-55.50000,5.50000,15.000,4.36079e+01,7.78599e-01,1.0000
-54.50000,5.50000,15.000,0.00000e+00,8.33129e-01,1.0000
-53.50000,5.50000,15.000,0.00000e+00,8.60291e-01,1.0000
-52.50000,5.50000,15.000,0.00000e+00,7.57731e-01,1.0000
-51.50000,5.50000,15.000,0.00000e+00,6.70576e-01,1.0000
-50.50000,5.50000,15.000,0.00000e+00,7.07745e-01,1.0000
-49.50000,5.50000,15.000,0.00000e+00,1.23257e+00,1.0000
-48.50000,5.50000,15.000,8.72157e+01,1.70547e+00,1.0000
-47.50000,5.50000,15.000,0.00000e+00,2.20244e+00,1.0000
-46.50000,5.50000,15.000,8.72157e+01,2.63038e+00,1.0000
-45.50000,5.50000,15.000,1.56988e+03,2.77112e+00,1.0000
